Date,Latitude,Longitude,Altitude,NO2,PM2.5,O3,PM10
2023-09-10 21:35:00+00:00,46.5592,15.656191,270.0,27.0,17.0,0,31.0
2023-03-07 04:15:00+00:00,46.5592,15.656191,270.0,13.0,27.0,0,31.0
2023-11-24 11:35:00+00:00,46.5592,15.656191,270.0,48.0,18.0,0,31.0
2023-02-18 21:15:00+00:00,46.5592,15.656191,270.0,46.0,22.0,0,31.0
2023-03-04 12:35:00+00:00,46.5592,15.656191,270.0,20.0,20.0,0,31.0
2023-03-04 12:15:00+00:00,46.5592,15.656191,270.0,20.0,20.0,0,31.0
2023-02-25 01:35:00+00:00,46.5592,15.656191,270.0,9.0,18.0,0,31.0
2023-11-29 22:35:00+00:00,46.5592,15.656191,270.0,36.0,26.0,0,31.0
2023-02-25 01:15:00+00:00,46.5592,15.656191,270.0,9.0,18.0,0,31.0
2023-03-04 07:15:00+00:00,46.5592,15.656191,270.0,36.0,29.0,0,31.0
2023-03-04 07:35:00+00:00,46.5592,15.656191,270.0,36.0,29.0,0,31.0
2023-11-12 19:35:00+00:00,46.5592,15.656191,270.0,28.0,24.0,0,31.0
2023-03-03 19:15:00+00:00,46.5592,15.656191,270.0,26.0,23.0,0,31.0
2023-11-13 09:35:00+00:00,46.5592,15.656191,270.0,50.0,16.0,0,31.0
2023-11-30 23:35:00+00:00,46.5592,15.656191,270.0,28.0,27.0,0,31.0
2023-03-06 00:35:00+00:00,46.5592,15.656191,270.0,22.0,25.0,0,30.0
2023-03-02 16:15:00+00:00,46.5592,15.656191,270.0,35.0,19.0,0,30.0
2023-03-02 16:35:00+00:00,46.5592,15.656191,270.0,35.0,19.0,0,30.0
2023-06-27 13:35:00+00:00,46.5592,15.656191,270.0,38.0,19.0,0,30.0
2023-11-20 19:35:00+00:00,46.5592,15.656191,270.0,39.0,22.0,0,30.0
2023-03-02 17:35:00+00:00,46.5592,15.656191,270.0,30.0,20.0,0,30.0
2023-03-02 17:15:00+00:00,46.5592,15.656191,270.0,30.0,20.0,0,30.0
2023-12-06 04:35:00+00:00,46.5592,15.656191,270.0,10.0,30.0,0,30.0
2023-12-06 10:35:00+00:00,46.5592,15.656191,270.0,37.0,26.0,0,30.0
2023-09-18 15:35:00+00:00,46.5592,15.656191,270.0,28.0,13.0,0,30.0
2023-02-17 16:35:00+00:00,46.5592,15.656191,270.0,51.0,14.0,0,30.0
2023-09-12 22:35:00+00:00,46.5592,15.656191,270.0,26.0,19.0,0,30.0
2023-03-07 00:35:00+00:00,46.5592,15.656191,270.0,12.0,25.0,0,30.0
2023-03-04 06:15:00+00:00,46.5592,15.656191,270.0,40.0,27.0,0,30.0
2023-12-10 07:35:00+00:00,46.5592,15.656191,270.0,16.0,29.0,0,30.0
2023-11-14 19:35:00+00:00,46.5592,15.656191,270.0,36.0,21.0,0,30.0
2023-11-13 15:35:00+00:00,46.5592,15.656191,270.0,43.0,17.0,0,30.0
2023-12-11 02:35:00+00:00,46.5592,15.656191,270.0,31.0,28.0,0,30.0
2023-09-12 21:35:00+00:00,46.5592,15.656191,270.0,,18.0,0,30.0
2023-07-10 07:35:00+00:00,46.5592,15.656191,270.0,21.0,24.0,0,30.0
2023-12-05 04:35:00+00:00,46.5592,15.656191,270.0,21.0,29.0,0,30.0
2023-03-04 06:35:00+00:00,46.5592,15.656191,270.0,40.0,27.0,0,30.0
2023-09-09 13:35:00+00:00,46.5592,15.656191,270.0,32.0,14.0,0,30.0
2023-11-22 22:35:00+00:00,46.5592,15.656191,270.0,24.0,25.0,0,30.0
2023-11-24 13:35:00+00:00,46.5592,15.656191,270.0,30.0,17.0,0,30.0
2023-03-07 00:15:00+00:00,46.5592,15.656191,270.0,12.0,25.0,0,30.0
2023-03-06 00:15:00+00:00,46.5592,15.656191,270.0,22.0,25.0,0,30.0
2023-03-05 13:35:00+00:00,46.5592,15.656191,270.0,12.0,23.0,0,30.0
2023-10-14 11:35:00+00:00,46.5592,15.656191,270.0,13.0,16.0,0,30.0
2023-06-20 14:35:00+00:00,46.5592,15.656191,270.0,29.0,19.0,0,30.0
2023-06-20 15:35:00+00:00,46.5592,15.656191,270.0,36.0,20.0,0,30.0
2023-03-02 20:35:00+00:00,46.5592,15.656191,270.0,25.0,20.0,0,30.0
2023-03-03 14:15:00+00:00,46.5592,15.656191,270.0,32.0,19.0,0,30.0
2023-03-03 14:35:00+00:00,46.5592,15.656191,270.0,32.0,19.0,0,30.0
2023-02-17 05:35:00+00:00,46.5592,15.656191,270.0,50.0,19.0,0,30.0
2023-02-17 16:15:00+00:00,46.5592,15.656191,270.0,51.0,14.0,0,30.0
2023-12-10 05:35:00+00:00,46.5592,15.656191,270.0,19.0,28.0,0,30.0
2023-03-02 20:15:00+00:00,46.5592,15.656191,270.0,25.0,20.0,0,30.0
2023-03-05 13:15:00+00:00,46.5592,15.656191,270.0,12.0,23.0,0,30.0
2023-10-14 21:35:00+00:00,46.5592,15.656191,270.0,51.0,17.0,0,30.0
2023-06-22 02:35:00+00:00,46.5592,15.656191,270.0,3.0,18.0,0,30.0
2023-12-05 00:35:00+00:00,46.5592,15.656191,270.0,26.0,29.0,0,30.0
2023-02-18 01:15:00+00:00,46.5592,15.656191,270.0,45.0,22.0,0,30.0
2023-02-18 01:35:00+00:00,46.5592,15.656191,270.0,45.0,22.0,0,30.0
2023-02-17 05:15:00+00:00,46.5592,15.656191,270.0,50.0,19.0,0,30.0
2023-02-18 00:35:00+00:00,46.5592,15.656191,270.0,46.0,23.0,0,30.0
2023-12-08 20:35:00+00:00,46.5592,15.656191,270.0,38.0,29.0,0,30.0
2023-09-27 20:35:00+00:00,46.5592,15.656191,270.0,24.0,15.0,0,30.0
2023-11-20 09:35:00+00:00,46.5592,15.656191,270.0,51.0,18.0,0,30.0
2023-02-18 00:15:00+00:00,46.5592,15.656191,270.0,46.0,23.0,0,30.0
2023-06-22 04:35:00+00:00,46.5592,15.656191,270.0,,18.0,0,30.0
2023-03-13 06:35:00+00:00,46.5592,15.656191,270.0,50.0,18.0,0,30.0
2023-03-09 09:35:00+00:00,46.5592,15.656191,270.0,53.0,8.0,0,30.0
2023-03-07 23:35:00+00:00,46.5592,15.656191,270.0,15.0,28.0,0,30.0
2023-08-15 21:35:00+00:00,46.5592,15.656191,270.0,27.0,15.0,0,30.0
2023-03-09 09:15:00+00:00,46.5592,15.656191,270.0,53.0,8.0,0,30.0
2023-11-27 05:35:00+00:00,46.5592,15.656191,270.0,36.0,26.0,0,30.0
2023-11-27 15:35:00+00:00,46.5592,15.656191,270.0,65.0,15.0,0,30.0
2023-08-16 13:35:00+00:00,46.5592,15.656191,270.0,36.0,17.0,0,30.0
2023-08-24 15:35:00+00:00,46.5592,15.656191,270.0,26.0,18.0,0,30.0
2023-08-23 12:35:00+00:00,46.5592,15.656191,270.0,44.0,15.0,0,30.0
2023-08-24 20:35:00+00:00,46.5592,15.656191,270.0,20.0,17.0,0,30.0
2023-08-22 12:35:00+00:00,46.5592,15.656191,270.0,43.0,14.0,0,30.0
2023-08-21 11:35:00+00:00,46.5592,15.656191,270.0,15.0,19.0,0,30.0
2023-02-19 10:35:00+00:00,46.5592,15.656191,270.0,22.0,18.0,0,30.0
2023-02-19 10:15:00+00:00,46.5592,15.656191,270.0,22.0,18.0,0,30.0
2023-03-07 23:15:00+00:00,46.5592,15.656191,270.0,15.0,28.0,0,30.0
2023-08-25 18:35:00+00:00,46.5592,15.656191,270.0,43.0,17.0,0,30.0
2023-08-26 15:35:00+00:00,46.5592,15.656191,270.0,15.0,16.0,0,30.0
2023-08-26 16:35:00+00:00,46.5592,15.656191,270.0,17.0,17.0,0,30.0
2023-03-13 06:15:00+00:00,46.5592,15.656191,270.0,50.0,18.0,0,30.0
2023-08-25 14:35:00+00:00,46.5592,15.656191,270.0,28.0,15.0,0,30.0
2023-08-26 17:35:00+00:00,46.5592,15.656191,270.0,15.0,18.0,0,30.0
2023-12-04 11:35:00+00:00,46.5592,15.656191,270.0,47.0,28.0,0,30.0
2023-08-27 22:35:00+00:00,46.5592,15.656191,270.0,20.0,18.0,0,30.0
2023-08-28 00:35:00+00:00,46.5592,15.656191,270.0,10.0,19.0,0,30.0
2023-03-06 05:15:00+00:00,46.5592,15.656191,270.0,24.0,24.0,0,29.0
2023-12-06 11:35:00+00:00,46.5592,15.656191,270.0,33.0,27.0,0,29.0
2023-03-06 05:35:00+00:00,46.5592,15.656191,270.0,24.0,24.0,0,29.0
2023-11-18 22:35:00+00:00,46.5592,15.656191,270.0,43.0,24.0,0,29.0
2023-12-10 04:35:00+00:00,46.5592,15.656191,270.0,18.0,29.0,0,29.0
2023-12-06 13:35:00+00:00,46.5592,15.656191,270.0,,27.0,0,29.0
2023-03-09 21:15:00+00:00,46.5592,15.656191,270.0,50.0,16.0,0,29.0
2023-08-21 21:35:00+00:00,46.5592,15.656191,270.0,19.0,14.0,0,29.0
2023-12-06 03:35:00+00:00,46.5592,15.656191,270.0,12.0,28.0,0,29.0
2023-12-06 02:35:00+00:00,46.5592,15.656191,270.0,13.0,28.0,0,29.0
2023-03-06 06:15:00+00:00,46.5592,15.656191,270.0,30.0,23.0,0,29.0
2023-08-23 15:35:00+00:00,46.5592,15.656191,270.0,38.0,16.0,0,29.0
2023-02-19 01:35:00+00:00,46.5592,15.656191,270.0,47.0,24.0,0,29.0
2023-09-13 23:35:00+00:00,46.5592,15.656191,270.0,11.0,20.0,0,29.0
2023-03-09 21:35:00+00:00,46.5592,15.656191,270.0,50.0,16.0,0,29.0
2023-08-22 21:35:00+00:00,46.5592,15.656191,270.0,32.0,16.0,0,29.0
2023-06-30 10:35:00+00:00,46.5592,15.656191,270.0,42.0,12.0,0,29.0
2023-03-06 06:35:00+00:00,46.5592,15.656191,270.0,30.0,23.0,0,29.0
2023-03-02 18:35:00+00:00,46.5592,15.656191,270.0,28.0,20.0,0,29.0
2023-06-27 12:35:00+00:00,46.5592,15.656191,270.0,47.0,16.0,0,29.0
2023-02-23 01:35:00+00:00,46.5592,15.656191,270.0,12.0,25.0,0,29.0
2023-02-19 01:15:00+00:00,46.5592,15.656191,270.0,47.0,24.0,0,29.0
2023-10-18 22:35:00+00:00,46.5592,15.656191,270.0,23.0,25.0,0,29.0
2023-10-18 19:35:00+00:00,46.5592,15.656191,270.0,41.0,22.0,0,29.0
2023-10-17 23:35:00+00:00,46.5592,15.656191,270.0,21.0,23.0,0,29.0
2023-08-28 02:35:00+00:00,46.5592,15.656191,270.0,9.0,20.0,0,29.0
2023-06-19 18:35:00+00:00,46.5592,15.656191,270.0,46.0,18.0,0,29.0
2023-10-14 16:35:00+00:00,46.5592,15.656191,270.0,29.0,15.0,0,29.0
2023-02-23 01:15:00+00:00,46.5592,15.656191,270.0,12.0,25.0,0,29.0
2023-06-20 08:35:00+00:00,46.5592,15.656191,270.0,22.0,19.0,0,29.0
2023-10-10 23:35:00+00:00,46.5592,15.656191,270.0,20.0,17.0,0,29.0
2023-10-10 00:35:00+00:00,46.5592,15.656191,270.0,22.0,15.0,0,29.0
2023-03-02 18:15:00+00:00,46.5592,15.656191,270.0,28.0,20.0,0,29.0
2023-06-27 10:35:00+00:00,46.5592,15.656191,270.0,30.0,17.0,0,29.0
2023-06-22 03:35:00+00:00,46.5592,15.656191,270.0,3.0,18.0,0,29.0
2023-11-26 21:35:00+00:00,46.5592,15.656191,270.0,32.0,25.0,0,29.0
2023-06-22 00:35:00+00:00,46.5592,15.656191,270.0,6.0,17.0,0,29.0
2023-10-09 21:35:00+00:00,46.5592,15.656191,270.0,32.0,13.0,0,29.0
2023-11-26 22:35:00+00:00,46.5592,15.656191,270.0,33.0,25.0,0,29.0
2023-11-21 20:35:00+00:00,46.5592,15.656191,270.0,35.0,24.0,0,29.0
2023-10-09 18:35:00+00:00,46.5592,15.656191,270.0,38.0,9.0,0,29.0
2023-11-22 23:35:00+00:00,46.5592,15.656191,270.0,20.0,25.0,0,29.0
2023-11-24 02:35:00+00:00,46.5592,15.656191,270.0,26.0,26.0,0,29.0
2023-11-23 09:35:00+00:00,46.5592,15.656191,270.0,25.0,22.0,0,29.0
2023-02-16 22:15:00+00:00,46.5592,15.656191,270.0,20.0,24.0,0,29.0
2023-02-24 03:35:00+00:00,46.5592,15.656191,270.0,33.0,26.0,0,29.0
2023-02-24 03:15:00+00:00,46.5592,15.656191,270.0,33.0,26.0,0,29.0
2023-02-16 22:35:00+00:00,46.5592,15.656191,270.0,20.0,24.0,0,29.0
2023-11-30 00:35:00+00:00,46.5592,15.656191,270.0,24.0,26.0,0,29.0
2023-12-03 19:35:00+00:00,46.5592,15.656191,270.0,36.0,27.0,0,29.0
2023-11-30 13:35:00+00:00,46.5592,15.656191,270.0,41.0,24.0,0,29.0
2023-12-05 10:35:00+00:00,46.5592,15.656191,270.0,40.0,24.0,0,29.0
2023-08-24 21:35:00+00:00,46.5592,15.656191,270.0,25.0,17.0,0,29.0
2023-08-25 23:35:00+00:00,46.5592,15.656191,270.0,21.0,18.0,0,29.0
2023-08-25 17:35:00+00:00,46.5592,15.656191,270.0,26.0,16.0,0,29.0
2023-08-27 02:35:00+00:00,46.5592,15.656191,270.0,9.0,21.0,0,29.0
2023-09-08 15:35:00+00:00,46.5592,15.656191,270.0,32.0,12.0,0,29.0
2023-07-10 08:35:00+00:00,46.5592,15.656191,270.0,20.0,22.0,0,29.0
2023-09-11 09:35:00+00:00,46.5592,15.656191,270.0,23.0,15.0,0,29.0
2023-12-05 05:35:00+00:00,46.5592,15.656191,270.0,18.0,28.0,0,29.0
2023-09-10 13:35:00+00:00,46.5592,15.656191,270.0,15.0,15.0,0,29.0
2023-09-12 07:35:00+00:00,46.5592,15.656191,270.0,23.0,19.0,0,29.0
2023-09-11 23:35:00+00:00,46.5592,15.656191,270.0,17.0,20.0,0,29.0
2023-02-24 11:35:00+00:00,46.5592,15.656191,270.0,29.0,18.0,0,28.0
2023-03-16 22:15:00+00:00,46.5592,15.656191,270.0,33.0,18.0,0,28.0
2023-03-01 13:35:00+00:00,46.5592,15.656191,270.0,21.0,24.0,0,28.0
2023-03-01 13:15:00+00:00,46.5592,15.656191,270.0,21.0,24.0,0,28.0
2023-10-18 18:35:00+00:00,46.5592,15.656191,270.0,30.0,21.0,0,28.0
2023-12-10 08:35:00+00:00,46.5592,15.656191,270.0,18.0,28.0,0,28.0
2023-10-17 22:35:00+00:00,46.5592,15.656191,270.0,31.0,23.0,0,28.0
2023-10-18 23:35:00+00:00,46.5592,15.656191,270.0,16.0,24.0,0,28.0
2023-11-19 13:35:00+00:00,46.5592,15.656191,270.0,27.0,22.0,0,28.0
2023-03-16 22:35:00+00:00,46.5592,15.656191,270.0,33.0,18.0,0,28.0
2023-06-22 01:35:00+00:00,46.5592,15.656191,270.0,4.0,16.0,0,28.0
2023-10-17 21:35:00+00:00,46.5592,15.656191,270.0,41.0,23.0,0,28.0
2023-06-19 17:35:00+00:00,46.5592,15.656191,270.0,49.0,18.0,0,28.0
2023-03-03 23:35:00+00:00,46.5592,15.656191,270.0,13.0,24.0,0,28.0
2023-03-03 20:35:00+00:00,46.5592,15.656191,270.0,21.0,23.0,0,28.0
2023-11-28 16:35:00+00:00,46.5592,15.656191,270.0,55.0,17.0,0,28.0
2023-03-03 20:15:00+00:00,46.5592,15.656191,270.0,21.0,23.0,0,28.0
2023-02-24 11:15:00+00:00,46.5592,15.656191,270.0,29.0,18.0,0,28.0
2023-11-08 20:35:00+00:00,46.5592,15.656191,270.0,35.0,19.0,0,28.0
2023-10-14 18:35:00+00:00,46.5592,15.656191,270.0,26.0,14.0,0,28.0
2023-12-01 00:35:00+00:00,46.5592,15.656191,270.0,25.0,25.0,0,28.0
2023-03-03 23:15:00+00:00,46.5592,15.656191,270.0,13.0,24.0,0,28.0
2023-06-20 07:35:00+00:00,46.5592,15.656191,270.0,20.0,19.0,0,28.0
2023-11-29 21:35:00+00:00,46.5592,15.656191,270.0,33.0,24.0,0,28.0
2023-03-04 13:35:00+00:00,46.5592,15.656191,270.0,24.0,14.0,0,28.0
2023-02-17 15:35:00+00:00,46.5592,15.656191,270.0,48.0,13.0,0,28.0
2023-03-01 15:35:00+00:00,46.5592,15.656191,270.0,32.0,24.0,0,28.0
2023-03-04 13:15:00+00:00,46.5592,15.656191,270.0,24.0,14.0,0,28.0
2023-02-25 02:35:00+00:00,46.5592,15.656191,270.0,16.0,16.0,0,28.0
2023-02-25 02:15:00+00:00,46.5592,15.656191,270.0,16.0,16.0,0,28.0
2023-03-04 14:15:00+00:00,46.5592,15.656191,270.0,22.0,14.0,0,28.0
2023-03-04 14:35:00+00:00,46.5592,15.656191,270.0,22.0,14.0,0,28.0
2023-03-03 13:35:00+00:00,46.5592,15.656191,270.0,32.0,19.0,0,28.0
2023-03-03 13:15:00+00:00,46.5592,15.656191,270.0,32.0,19.0,0,28.0
2023-11-18 11:35:00+00:00,46.5592,15.656191,270.0,45.0,14.0,0,28.0
2023-10-09 16:35:00+00:00,46.5592,15.656191,270.0,41.0,9.0,0,28.0
2023-03-01 15:15:00+00:00,46.5592,15.656191,270.0,32.0,24.0,0,28.0
2023-03-04 20:35:00+00:00,46.5592,15.656191,270.0,25.0,18.0,0,28.0
2023-12-09 02:35:00+00:00,46.5592,15.656191,270.0,23.0,26.0,0,28.0
2023-12-09 01:35:00+00:00,46.5592,15.656191,270.0,23.0,27.0,0,28.0
2023-02-19 20:35:00+00:00,46.5592,15.656191,270.0,38.0,18.0,0,28.0
2023-02-17 15:15:00+00:00,46.5592,15.656191,270.0,48.0,13.0,0,28.0
2023-03-04 20:15:00+00:00,46.5592,15.656191,270.0,25.0,18.0,0,28.0
2023-02-19 20:15:00+00:00,46.5592,15.656191,270.0,38.0,18.0,0,28.0
2023-10-26 14:35:00+00:00,46.5592,15.656191,270.0,35.0,6.0,0,28.0
2023-12-10 02:35:00+00:00,46.5592,15.656191,270.0,21.0,27.0,0,28.0
2023-12-10 01:35:00+00:00,46.5592,15.656191,270.0,21.0,27.0,0,28.0
2023-12-04 22:35:00+00:00,46.5592,15.656191,270.0,35.0,26.0,0,28.0
2023-03-06 04:15:00+00:00,46.5592,15.656191,270.0,29.0,24.0,0,28.0
2023-03-06 04:35:00+00:00,46.5592,15.656191,270.0,29.0,24.0,0,28.0
2023-11-23 10:35:00+00:00,46.5592,15.656191,270.0,19.0,21.0,0,28.0
2023-08-21 20:35:00+00:00,46.5592,15.656191,270.0,25.0,15.0,0,28.0
2023-12-06 05:35:00+00:00,46.5592,15.656191,270.0,11.0,27.0,0,28.0
2023-12-06 01:35:00+00:00,46.5592,15.656191,270.0,15.0,27.0,0,28.0
2023-12-06 00:35:00+00:00,46.5592,15.656191,270.0,17.0,27.0,0,28.0
2023-11-20 17:35:00+00:00,46.5592,15.656191,270.0,40.0,16.0,0,28.0
2023-08-22 20:35:00+00:00,46.5592,15.656191,270.0,14.0,17.0,0,28.0
2023-08-22 22:35:00+00:00,46.5592,15.656191,270.0,19.0,16.0,0,28.0
2023-03-07 08:35:00+00:00,46.5592,15.656191,270.0,56.0,23.0,0,28.0
2023-03-06 03:35:00+00:00,46.5592,15.656191,270.0,23.0,24.0,0,28.0
2023-02-23 22:35:00+00:00,46.5592,15.656191,270.0,19.0,23.0,0,28.0
2023-08-21 15:35:00+00:00,46.5592,15.656191,270.0,42.0,14.0,0,28.0
2023-03-06 03:15:00+00:00,46.5592,15.656191,270.0,23.0,24.0,0,28.0
2023-09-18 22:35:00+00:00,46.5592,15.656191,270.0,39.0,13.0,0,28.0
2023-02-23 22:15:00+00:00,46.5592,15.656191,270.0,19.0,23.0,0,28.0
2023-11-22 21:35:00+00:00,46.5592,15.656191,270.0,28.0,22.0,0,28.0
2023-03-02 15:35:00+00:00,46.5592,15.656191,270.0,37.0,18.0,0,28.0
2023-03-02 15:15:00+00:00,46.5592,15.656191,270.0,37.0,18.0,0,28.0
2023-08-25 07:35:00+00:00,46.5592,15.656191,270.0,22.0,19.0,0,28.0
2023-11-23 00:35:00+00:00,46.5592,15.656191,270.0,19.0,25.0,0,28.0
2023-09-08 16:35:00+00:00,46.5592,15.656191,270.0,41.0,11.0,0,28.0
2023-08-25 19:35:00+00:00,46.5592,15.656191,270.0,35.0,17.0,0,28.0
2023-07-12 03:35:00+00:00,46.5592,15.656191,270.0,9.0,20.0,0,28.0
2023-08-26 09:35:00+00:00,46.5592,15.656191,270.0,13.0,18.0,0,28.0
2023-07-11 20:35:00+00:00,46.5592,15.656191,270.0,33.0,17.0,0,28.0
2023-08-28 21:35:00+00:00,46.5592,15.656191,270.0,17.0,11.0,0,28.0
2023-07-10 03:35:00+00:00,46.5592,15.656191,270.0,7.0,22.0,0,28.0
2023-08-27 01:35:00+00:00,46.5592,15.656191,270.0,16.0,19.0,0,28.0
2023-08-27 14:35:00+00:00,46.5592,15.656191,270.0,9.0,16.0,0,28.0
2023-08-28 01:35:00+00:00,46.5592,15.656191,270.0,10.0,19.0,0,28.0
2023-03-07 08:15:00+00:00,46.5592,15.656191,270.0,56.0,23.0,0,28.0
2023-11-24 08:35:00+00:00,46.5592,15.656191,270.0,40.0,20.0,0,28.0
2023-08-23 11:35:00+00:00,46.5592,15.656191,270.0,,13.0,0,28.0
2023-09-13 22:35:00+00:00,46.5592,15.656191,270.0,20.0,19.0,0,28.0
2023-09-13 10:35:00+00:00,46.5592,15.656191,270.0,33.0,14.0,0,28.0
2023-09-09 17:35:00+00:00,46.5592,15.656191,270.0,49.0,12.0,0,28.0
2023-08-24 14:35:00+00:00,46.5592,15.656191,270.0,28.0,16.0,0,28.0
2023-08-24 16:35:00+00:00,46.5592,15.656191,270.0,30.0,17.0,0,28.0
2023-08-24 17:35:00+00:00,46.5592,15.656191,270.0,22.0,17.0,0,28.0
2023-11-20 08:15:00+00:00,46.5592,15.656191,270.0,40.0,16.0,0,28.0
2023-08-24 23:35:00+00:00,46.5592,15.656191,270.0,18.0,18.0,0,28.0
2023-02-23 23:15:00+00:00,46.5592,15.656191,270.0,20.0,23.0,0,27.0
2023-02-23 23:35:00+00:00,46.5592,15.656191,270.0,20.0,23.0,0,27.0
2023-02-25 13:15:00+00:00,46.5592,15.656191,270.0,26.0,13.0,0,27.0
2023-02-28 22:35:00+00:00,46.5592,15.656191,270.0,16.0,24.0,0,27.0
2023-02-24 00:15:00+00:00,46.5592,15.656191,270.0,15.0,24.0,0,27.0
2023-03-03 21:15:00+00:00,46.5592,15.656191,270.0,19.0,22.0,0,27.0
2023-02-28 17:15:00+00:00,46.5592,15.656191,270.0,30.0,21.0,0,27.0
2023-02-28 11:35:00+00:00,46.5592,15.656191,270.0,18.0,18.0,0,27.0
2023-03-03 21:35:00+00:00,46.5592,15.656191,270.0,19.0,22.0,0,27.0
2023-02-28 17:35:00+00:00,46.5592,15.656191,270.0,30.0,21.0,0,27.0
2023-03-01 18:35:00+00:00,46.5592,15.656191,270.0,22.0,25.0,0,27.0
2023-02-28 22:15:00+00:00,46.5592,15.656191,270.0,16.0,24.0,0,27.0
2023-03-01 18:15:00+00:00,46.5592,15.656191,270.0,22.0,25.0,0,27.0
2023-02-24 00:35:00+00:00,46.5592,15.656191,270.0,15.0,24.0,0,27.0
2023-02-24 02:35:00+00:00,46.5592,15.656191,270.0,34.0,24.0,0,27.0
2023-02-24 02:15:00+00:00,46.5592,15.656191,270.0,34.0,24.0,0,27.0
2023-02-28 11:15:00+00:00,46.5592,15.656191,270.0,18.0,18.0,0,27.0
2023-03-02 14:15:00+00:00,46.5592,15.656191,270.0,28.0,18.0,0,27.0
2023-03-02 14:35:00+00:00,46.5592,15.656191,270.0,28.0,18.0,0,27.0
2023-03-05 14:35:00+00:00,46.5592,15.656191,270.0,11.0,21.0,0,27.0
2023-02-25 13:35:00+00:00,46.5592,15.656191,270.0,26.0,13.0,0,27.0
2023-02-23 07:35:00+00:00,46.5592,15.656191,270.0,33.0,22.0,0,27.0
2023-03-08 00:35:00+00:00,46.5592,15.656191,270.0,11.0,26.0,0,27.0
2023-02-23 07:15:00+00:00,46.5592,15.656191,270.0,33.0,22.0,0,27.0
2023-03-09 18:35:00+00:00,46.5592,15.656191,270.0,73.0,9.0,0,27.0
2023-03-08 00:15:00+00:00,46.5592,15.656191,270.0,11.0,26.0,0,27.0
2023-03-09 18:15:00+00:00,46.5592,15.656191,270.0,73.0,9.0,0,27.0
2023-03-01 17:15:00+00:00,46.5592,15.656191,270.0,26.0,24.0,0,27.0
2023-03-01 16:35:00+00:00,46.5592,15.656191,270.0,36.0,24.0,0,27.0
2023-03-01 16:15:00+00:00,46.5592,15.656191,270.0,36.0,24.0,0,27.0
2023-03-05 18:15:00+00:00,46.5592,15.656191,270.0,28.0,20.0,0,27.0
2023-03-05 18:35:00+00:00,46.5592,15.656191,270.0,28.0,20.0,0,27.0
2023-03-05 14:15:00+00:00,46.5592,15.656191,270.0,11.0,21.0,0,27.0
2023-03-06 02:35:00+00:00,46.5592,15.656191,270.0,24.0,23.0,0,27.0
2023-03-04 21:35:00+00:00,46.5592,15.656191,270.0,17.0,16.0,0,27.0
2023-03-04 21:15:00+00:00,46.5592,15.656191,270.0,17.0,16.0,0,27.0
2023-03-06 02:15:00+00:00,46.5592,15.656191,270.0,24.0,23.0,0,27.0
2023-03-05 23:15:00+00:00,46.5592,15.656191,270.0,30.0,24.0,0,27.0
2023-03-05 23:35:00+00:00,46.5592,15.656191,270.0,30.0,24.0,0,27.0
2023-03-01 17:35:00+00:00,46.5592,15.656191,270.0,26.0,24.0,0,27.0
2023-09-09 20:35:00+00:00,46.5592,15.656191,270.0,47.0,14.0,0,27.0
2023-02-20 09:35:00+00:00,46.5592,15.656191,270.0,31.0,12.0,0,27.0
2023-02-20 09:15:00+00:00,46.5592,15.656191,270.0,31.0,12.0,0,27.0
2023-09-08 22:35:00+00:00,46.5592,15.656191,270.0,27.0,15.0,0,27.0
2023-09-08 21:35:00+00:00,46.5592,15.656191,270.0,31.0,14.0,0,27.0
2023-10-14 17:35:00+00:00,46.5592,15.656191,270.0,13.0,14.0,0,27.0
2023-08-24 18:35:00+00:00,46.5592,15.656191,270.0,18.0,15.0,0,27.0
2023-11-13 16:35:00+00:00,46.5592,15.656191,270.0,44.0,17.0,0,27.0
2023-08-14 22:35:00+00:00,46.5592,15.656191,270.0,45.0,13.0,0,27.0
2023-09-10 22:35:00+00:00,46.5592,15.656191,270.0,17.0,17.0,0,27.0
2023-08-24 19:35:00+00:00,46.5592,15.656191,270.0,16.0,17.0,0,27.0
2023-07-24 08:35:00+00:00,46.5592,15.656191,270.0,33.0,15.0,0,27.0
2023-11-14 17:35:00+00:00,46.5592,15.656191,270.0,52.0,14.0,0,27.0
2023-08-27 04:35:00+00:00,46.5592,15.656191,270.0,6.0,20.0,0,27.0
2023-10-10 01:35:00+00:00,46.5592,15.656191,270.0,26.0,14.0,0,27.0
2023-10-09 15:35:00+00:00,46.5592,15.656191,270.0,33.0,8.0,0,27.0
2023-08-16 11:35:00+00:00,46.5592,15.656191,270.0,38.0,17.0,0,27.0
2023-08-18 20:35:00+00:00,46.5592,15.656191,270.0,44.0,14.0,0,27.0
2023-10-09 19:35:00+00:00,46.5592,15.656191,270.0,47.0,9.0,0,27.0
2023-06-19 08:35:00+00:00,46.5592,15.656191,270.0,28.0,16.0,0,27.0
2023-06-20 00:35:00+00:00,46.5592,15.656191,270.0,10.0,19.0,0,27.0
2023-08-21 09:35:00+00:00,46.5592,15.656191,270.0,14.0,17.0,0,27.0
2023-09-10 20:35:00+00:00,46.5592,15.656191,270.0,,14.0,0,27.0
2023-08-21 10:35:00+00:00,46.5592,15.656191,270.0,,17.0,0,27.0
2023-09-12 00:35:00+00:00,46.5592,15.656191,270.0,9.0,19.0,0,27.0
